-0.577994893	24.461658387	 1.000000000
-0.248229937	23.462374514	 1.000000000
-0.324451886	27.491392984	 1.000000000
-2.800513181	25.465991625	 1.000000000
-3.017126157	24.700322541	 1.000000000
-2.121500066	21.283829322	 1.000000000
-0.362063518	23.038793211	 1.000000000
-0.733160841	24.147858433	 1.000000000
 1.519455677	22.259396742	 1.000000000
-2.050339753	23.292051616	 1.000000000
-0.703428366	24.303400020	 1.000000000
 2.020077928	21.747535999	 1.000000000
 1.503826400	26.588664631	 1.000000000
 0.341443038	26.919721342	 1.000000000
 0.435679861	27.952829192	 1.000000000
-1.835837936	25.906824147	 1.000000000
 1.113001800	22.554076342	 1.000000000
-0.407914476	25.441909654	 1.000000000
-0.870688124	28.870569462	 1.000000000
-3.465458703	25.919552562	 1.000000000
 0.047228117	26.317106809	 1.000000000
-0.083317624	23.670896535	 1.000000000
 1.041698866	25.072357231	 1.000000000
 0.295882350	25.946525805	 1.000000000
 1.518997673	22.384197382	 1.000000000
 2.661820503	26.065848208	 1.000000000
-1.344802379	23.754679513	 1.000000000
 0.587015824	24.121390872	 1.000000000
 1.435023375	25.268111128	 1.000000000
-3.704735087	21.769932898	 1.000000000
-0.115037979	24.902984008	 1.000000000
-2.955756267	26.916422310	 1.000000000
 3.510074378	24.151762799	 1.000000000
-1.907852983	25.628246884	 1.000000000
-1.187127731	21.175135902	 1.000000000
-1.713169137	22.446705355	 1.000000000
 0.541789329	27.900209859	 1.000000000
-3.126658982	23.358454216	 1.000000000
-1.757347050	24.505489788	 1.000000000
-1.021296709	24.776510831	 1.000000000
-1.626942343	26.486848682	 1.000000000
-1.032238258	26.585964552	 1.000000000
 0.920931834	23.980687978	 1.000000000
 0.641015612	25.836510735	 1.000000000
 1.434267883	27.636586614	 1.000000000
-1.409334533	23.801432479	 1.000000000
-1.315457305	21.666672596	 1.000000000
 2.470609499	27.523702650	 1.000000000
-2.224609390	26.065102575	 1.000000000
-0.645893348	24.215315135	 1.000000000
 2.350233003	23.151759099	 1.000000000
-2.014903255	24.260746235	 1.000000000
 0.414107874	24.461023871	 1.000000000
-1.859692071	23.461845641	 1.000000000
-1.255207825	23.659633436	 1.000000000
-1.105664671	22.598205082	 1.000000000
 5.126810258	25.620256911	 1.000000000
-1.084436142	23.947845856	 1.000000000
-0.110221890	21.918917044	 1.000000000
 0.013798363	20.920657306	 1.000000000
 3.513282626	24.304286034	 1.000000000
 1.671918956	22.798895343	 1.000000000
-0.604482891	25.911617215	 1.000000000
 0.838603267	24.238190306	 1.000000000
-3.277204075	22.802203103	 1.000000000
 2.239179268	26.300271949	 1.000000000
-0.910710470	24.870464403	 1.000000000
-0.513863363	20.487387110	 1.000000000
-1.278153481	22.160880665	 1.000000000
-4.754984838	24.568216642	 1.000000000
-0.962127342	24.375850134	 1.000000000
-1.731162857	25.883362067	 1.000000000
-1.453772141	23.798212615	 1.000000000
 0.784552066	24.845714514	 1.000000000
 0.225354884	25.351836614	 1.000000000
-2.235224715	22.989745799	 1.000000000
-2.102569562	26.207718373	 1.000000000
-0.414746974	26.191069071	 1.000000000
-0.655298890	24.904093752	 1.000000000
 0.459292723	20.046665886	 1.000000000
-0.416229574	25.376563850	 1.000000000
-3.790074544	26.694699187	 1.000000000
 0.808838527	26.822946685	 1.000000000
 4.114248136	25.530427002	 1.000000000
 2.008892963	25.181302689	 1.000000000
 1.322426755	26.163471109	 1.000000000
 2.467759475	19.912112097	 1.000000000
 4.483151686	25.743111761	 1.000000000
-0.654223046	27.887622605	 1.000000000
 0.128326719	26.726025154	 1.000000000
 0.008857783	24.808875015	 1.000000000
-1.701155996	24.889814455	 1.000000000
 1.918238169	27.814832441	 1.000000000
-0.022211117	25.865302831	 1.000000000
-2.463489737	25.762258424	 1.000000000
 1.723894600	22.672775862	 1.000000000
 1.238335713	22.275342200	 1.000000000
-4.825796092	24.240031856	 1.000000000
 0.379980016	25.640648630	 1.000000000
