 40.7797188	282.8602452	  1.0000000
 73.6098146	271.3747623	  1.0000000
 64.2112658	298.9475711	  1.0000000
 95.3816030	247.1175672	  1.0000000
 33.5728113	226.8680413	  1.0000000
 71.4985295	227.1848000	  1.0000000
105.7128501	203.8267977	  1.0000000
 94.7630229	245.4063074	  1.0000000
 54.0873983	244.5585977	  1.0000000
 59.2173099	252.9866625	  1.0000000
 73.5430523	253.2294887	  1.0000000
 71.3292300	279.9004343	  1.0000000
 -0.3218004	234.2698251	  1.0000000
 40.7639169	229.9380333	  1.0000000
 19.6466085	274.4631412	  1.0000000
 77.9035023	275.3590973	  1.0000000
-17.8262466	260.7907578	  1.0000000
101.9242466	278.9307713	  1.0000000
110.9709815	269.4676568	  1.0000000
 95.2814676	262.7499226	  1.0000000
129.5075424	234.6484018	  1.0000000
 75.3401222	238.1732807	  1.0000000
 87.8654376	291.1614952	  1.0000000
 20.0043272	259.7854584	  1.0000000
 56.5283943	232.3770645	  1.0000000
113.9440145	270.5433164	  1.0000000
113.5618743	284.8197341	  1.0000000
118.8845952	286.8243035	  1.0000000
  2.0933445	270.8358427	  1.0000000
 34.6077322	245.3623371	  1.0000000
 42.5740899	237.9751080	  1.0000000
 25.8847621	251.6071515	  1.0000000
 48.2295260	236.1340499	  1.0000000
 80.1831304	244.2610885	  1.0000000
 51.5181146	261.4562112	  1.0000000
 97.0770719	281.0945331	  1.0000000
150.3604506	228.8361258	  1.0000000
 74.8845494	250.6123322	  1.0000000
 18.9700266	245.1444864	  1.0000000
152.3826786	274.5881320	  1.0000000
 63.1058906	251.9381768	  1.0000000
102.9664905	239.9575512	  1.0000000
 59.5426607	243.9240578	  1.0000000
 71.7203312	220.7258104	  1.0000000
 65.0714361	228.5410057	  1.0000000
 50.6330108	263.3198892	  1.0000000
 86.3508972	256.0864721	  1.0000000
 38.6528834	271.8049362	  1.0000000
 76.4306890	282.2724298	  1.0000000
138.6420858	226.4167229	  1.0000000
 15.8856543	235.6731324	  1.0000000
118.6920823	234.0824666	  1.0000000
 63.9627613	268.7095718	  1.0000000
 62.8785970	247.8889104	  1.0000000
 90.0756191	235.2694561	  1.0000000
103.9918899	268.9223956	  1.0000000
 48.3355966	246.0172333	  1.0000000
 55.4409353	239.1758814	  1.0000000
 73.3883771	224.3589837	  1.0000000
 61.7785339	271.7218840	  1.0000000
 96.7249188	288.7407963	  1.0000000
 54.0209033	274.7452722	  1.0000000
 47.6658051	261.0626881	  1.0000000
163.2952806	199.5950389	  1.0000000
 93.5443964	272.9551806	  1.0000000
 53.9731629	237.6051584	  1.0000000
 80.6457852	282.1334642	  1.0000000
112.2904681	270.2627713	  1.0000000
 94.3289915	282.4851309	  1.0000000
 91.9813883	266.9707987	  1.0000000
 93.1788657	241.4683119	  1.0000000
105.8399082	233.9077802	  1.0000000
 39.0653277	268.3285182	  1.0000000
127.5979967	219.9389576	  1.0000000
 55.3218753	280.4748176	  1.0000000
 70.7420796	222.8601604	  1.0000000
 36.2578700	263.8263297	  1.0000000
 92.8739532	214.7078871	  1.0000000
 77.1675774	306.8978285	  1.0000000
